age,sleep_hours,sleep_quality_score,sleep_quality_category,daily_screen_time_hours,phone_usage_before_sleep_minutes,phone_usage_before_sleep_category,poor_quality_and_short_sleep,high_phone_usage_low_sleep,occupation,gender,stress_category
23,5.92,8.78,good,2.06,14,low,0,0,Freelancer,Female,low
25,4.35,7.11,moderate,3.84,54,medium,0,0,Student,Female,low
28,5.15,2.57,poor,3.91,119,high,1,1,Designer,Male,high
29,7.58,3.54,poor,9.1,37,medium,0,0,Doctor,Male,high
26,5.22,4.28,poor,7.16,92,high,1,1,Teacher,Female,high
19,8.71,8.1,good,4.36,22,low,0,0,Student,Female,low
25,6.12,4.13,poor,8.28,81,high,0,0,Freelancer,Female,high
28,4.5,7.9,good,3.91,13,low,0,0,Software Engineer,Male,medium
53,8.21,4.19,poor,9.92,31,medium,0,0,Designer,Female,high
27,8.58,6.77,moderate,8.03,43,medium,0,0,Student,Female,high
38,8.64,4.98,poor,8.28,69,high,0,0,Manager,Male,high
37,6.47,6.49,moderate,3.35,91,high,0,0,Student,Other,high
25,8.6,8.35,good,2.31,117,high,0,0,Software Engineer,Male,low
53,7.55,5.29,moderate,4.51,115,high,0,0,Manager,Male,high
46,4.98,5.79,moderate,4.01,115,high,0,1,Teacher,Male,medium
59,6.67,3.2,poor,7.93,81,high,0,0,Doctor,Female,high
29,6.16,7.81,good,2.57,98,high,0,0,Doctor,Female,medium
31,6.26,6.17,moderate,5.75,57,medium,0,0,Software Engineer,Female,medium
38,6.07,5.54,moderate,6.65,101,high,0,0,Freelancer,Female,high
39,4.88,9.12,good,4.47,3,low,0,0,Software Engineer,Male,low
38,5.95,8.49,good,2.81,114,high,0,1,Freelancer,Male,low
47,6.56,4.12,poor,9.06,61,high,0,0,Freelancer,Male,high
56,5.43,7.22,moderate,2.25,112,high,0,1,Researcher,Other,low
37,4.88,7.36,moderate,3.73,59,medium,0,0,Doctor,Male,medium
41,4.99,4.81,poor,7.81,94,high,1,1,Teacher,Female,high
40,4.96,5.49,moderate,6.45,74,high,0,1,Researcher,Male,high
24,6.23,5.58,moderate,7.58,109,high,0,0,Teacher,Male,high
26,5.05,4.49,poor,8.28,58,medium,1,0,Student,Male,high
18,7.59,6.1,moderate,9.06,74,high,0,0,Software Engineer,Male,high
43,5.68,7.27,moderate,3.74,28,low,0,0,Researcher,Other,medium
55,8.7,6.33,moderate,5.27,18,low,0,0,Software Engineer,Female,high
55,4.31,5.35,moderate,7.19,16,low,0,0,Researcher,Female,high
39,5.55,5.35,moderate,8.15,3,low,0,0,Software Engineer,Female,high
27,7.69,6.17,moderate,6.2,43,medium,0,0,Manager,Female,high
23,7.42,5.52,moderate,5.62,3,low,0,0,Doctor,Female,medium
34,6.1,3.62,poor,7.23,58,medium,0,0,Researcher,Female,high
55,8.35,6.78,moderate,4.44,11,low,0,0,Doctor,Female,high
41,4.36,3.75,poor,9.04,112,high,1,1,Doctor,Male,high
27,6.55,7.97,good,2.91,46,medium,0,0,Teacher,Male,low
25,5.0,5.15,moderate,8.96,6,low,0,0,Researcher,Female,high
38,5.87,5.33,moderate,6.79,84,high,0,1,Doctor,Male,high
23,7.5,4.86,poor,6.41,96,high,0,0,Researcher,Female,high
38,4.49,5.13,moderate,5.23,100,high,0,1,Student,Female,high
56,4.22,9.32,good,2.39,11,low,0,0,Manager,Female,low
41,6.1,4.63,poor,8.78,70,high,0,0,Doctor,Female,high
50,5.36,8.76,good,1.47,53,medium,0,0,Researcher,Male,low
35,7.6,7.32,moderate,3.43,57,medium,0,0,Manager,Female,medium
45,4.33,8.15,good,1.99,62,high,0,1,Manager,Male,medium
49,8.83,9.35,good,1.96,14,low,0,0,Teacher,Female,low
29,7.1,9.08,good,4.51,36,medium,0,0,Software Engineer,Other,low
59,6.51,7.42,moderate,2.44,55,medium,0,0,Manager,Female,low
44,6.06,5.08,moderate,6.23,72,high,0,0,Student,Male,high
27,7.75,6.5,moderate,6.64,96,high,0,0,Teacher,Male,high
59,5.78,3.22,poor,8.94,101,high,1,1,Designer,Female,high
49,7.88,6.82,moderate,3.7,79,high,0,0,Manager,Female,medium
59,7.55,7.02,moderate,3.78,30,medium,0,0,Researcher,Female,medium
43,6.76,9.16,good,3.22,14,low,0,0,Freelancer,Female,medium
42,8.44,5.65,moderate,8.04,1,low,0,0,Manager,Female,high
28,5.73,6.54,moderate,4.85,12,low,0,0,Software Engineer,Male,high
40,4.29,4.5,poor,5.97,119,high,1,1,Doctor,Female,high
51,5.88,8.46,good,4.37,4,low,0,0,Researcher,Female,medium
57,8.38,8.04,good,2.41,47,medium,0,0,Researcher,Male,low
40,4.39,8.51,good,1.92,32,medium,0,0,Teacher,Male,low
46,7.82,5.54,moderate,8.81,31,medium,0,0,Designer,Female,high
48,8.13,6.25,moderate,3.39,52,medium,0,0,Teacher,Female,medium
24,6.14,3.97,poor,9.47,105,high,0,0,Doctor,Male,high
57,4.97,4.76,poor,9.53,111,high,1,1,Teacher,Male,high
50,5.78,6.49,moderate,5.31,108,high,0,1,Researcher,Male,high
38,5.99,4.27,poor,9.63,20,low,1,0,Designer,Male,high
19,8.66,7.97,good,1.26,65,high,0,0,Teacher,Female,low
35,5.42,6.08,moderate,1.82,99,high,0,1,Student,Female,medium
50,8.86,7.37,moderate,3.19,60,medium,0,0,Student,Female,medium
54,4.54,5.87,moderate,2.88,53,medium,0,0,Doctor,Female,medium
51,8.87,5.59,moderate,3.27,96,high,0,0,Freelancer,Male,medium
37,5.12,5.82,moderate,5.07,74,high,0,1,Freelancer,Female,medium
52,4.84,7.81,good,1.57,40,medium,0,0,Designer,Other,low
35,4.6,6.12,moderate,6.0,86,high,0,1,Researcher,Female,high
41,5.58,8.87,good,3.79,37,medium,0,0,Designer,Male,low
25,7.08,8.85,good,1.64,32,medium,0,0,Designer,Female,low
47,7.33,5.4,moderate,7.78,103,high,0,0,Designer,Female,high
27,5.85,6.4,moderate,6.88,7,low,0,0,Designer,Male,high
40,5.15,4.72,poor,8.14,99,high,1,1,Freelancer,Male,high
28,8.98,4.63,poor,9.45,35,medium,0,0,Software Engineer,Female,high
19,5.35,7.15,moderate,6.27,32,medium,0,0,Teacher,Female,high
43,5.89,7.02,moderate,8.08,28,low,0,0,Researcher,Female,high
53,6.4,7.87,good,2.79,94,high,0,0,Manager,Male,medium
50,7.7,5.18,moderate,4.69,56,medium,0,0,Designer,Male,high
30,4.76,4.47,poor,5.77,93,high,1,1,Freelancer,Female,high
57,5.33,6.18,moderate,5.87,71,high,0,1,Manager,Female,medium
42,8.98,5.36,moderate,7.47,60,medium,0,0,Student,Male,high
21,8.13,5.47,moderate,8.16,89,high,0,0,Freelancer,Male,high
59,6.22,4.86,poor,7.0,86,high,0,0,Manager,Female,high
36,4.54,6.62,moderate,1.43,113,high,0,1,Freelancer,Male,low
35,8.33,6.46,moderate,4.16,54,medium,0,0,Manager,Female,medium
54,7.92,5.59,moderate,6.15,51,medium,0,0,Researcher,Male,high
47,6.9,5.46,moderate,5.57,114,high,0,0,Freelancer,Female,high
36,6.02,8.98,good,1.4,42,medium,0,0,Teacher,Other,low
40,8.68,5.73,moderate,9.83,25,low,0,0,Manager,Male,high
33,5.48,2.1,poor,9.6,115,high,1,1,Doctor,Female,high
18,5.6,3.66,poor,7.96,105,high,1,1,Freelancer,Other,high
29,8.38,8.57,good,1.5,101,high,0,0,Researcher,Other,low
41,7.13,6.52,moderate,4.87,102,high,0,0,Doctor,Male,medium
51,8.75,8.54,good,4.69,1,low,0,0,Freelancer,Female,high
25,7.23,6.79,moderate,6.02,54,medium,0,0,Designer,Male,high
35,4.16,6.78,moderate,1.5,89,high,0,1,Software Engineer,Male,medium
22,4.88,8.96,good,4.81,17,low,0,0,Freelancer,Female,low
43,5.41,3.68,poor,7.82,90,high,1,1,Researcher,Male,high
47,8.34,4.49,poor,9.98,49,medium,0,0,Software Engineer,Female,high
30,8.15,7.06,moderate,6.36,80,high,0,0,Teacher,Female,medium
36,7.95,3.0,poor,9.47,44,medium,0,0,Software Engineer,Female,high
46,6.77,4.9,poor,9.99,14,low,0,0,Manager,Female,high
20,4.69,4.59,poor,4.91,106,high,1,1,Doctor,Male,high
43,4.66,7.41,moderate,7.02,6,low,0,0,Designer,Female,high
57,4.63,6.11,moderate,2.92,80,high,0,1,Student,Female,medium
29,8.27,5.1,moderate,5.28,82,high,0,0,Manager,Male,high
19,4.71,9.13,good,1.71,26,low,0,0,Doctor,Male,low
28,8.04,9.4,good,1.26,39,medium,0,0,Doctor,Female,low
45,8.22,5.41,moderate,9.04,16,low,0,0,Teacher,Male,high
35,4.53,5.76,moderate,8.73,31,medium,0,0,Manager,Female,high
30,8.51,8.67,good,3.81,15,low,0,0,Freelancer,Female,medium
54,8.49,6.71,moderate,5.11,62,high,0,0,Researcher,Male,medium
39,7.19,5.42,moderate,5.44,93,high,0,0,Software Engineer,Female,high
29,6.57,4.47,poor,5.69,77,high,0,0,Student,Male,high
19,7.24,5.9,moderate,2.21,117,high,0,0,Student,Female,medium
54,6.02,5.95,moderate,7.98,59,medium,0,0,Freelancer,Female,high
24,6.94,6.37,moderate,4.13,113,high,0,0,Software Engineer,Male,high
43,8.85,7.41,moderate,1.29,104,high,0,0,Researcher,Female,medium
43,4.57,4.59,poor,7.09,81,high,1,1,Freelancer,Female,high
41,5.17,2.92,poor,8.47,85,high,1,1,Designer,Male,high
29,6.62,5.43,moderate,9.26,51,medium,0,0,Researcher,Other,high
33,5.29,4.59,poor,7.07,79,high,1,1,Software Engineer,Male,high
40,8.96,7.61,good,2.72,48,medium,0,0,Designer,Female,medium
57,7.6,6.88,moderate,6.31,48,medium,0,0,Researcher,Male,high
26,6.17,3.34,poor,9.21,79,high,0,0,Student,Female,high
49,8.51,7.68,good,4.16,25,low,0,0,Manager,Female,medium
32,4.72,4.17,poor,9.58,50,medium,1,0,Teacher,Female,high
54,5.44,8.34,good,1.88,42,medium,0,0,Doctor,Female,low
30,8.78,4.09,poor,7.55,69,high,0,0,Researcher,Female,high
22,6.78,7.58,good,2.08,114,high,0,0,Manager,Male,low
28,8.6,5.05,moderate,8.19,70,high,0,0,Student,Male,high
27,8.92,9.82,good,1.88,8,low,0,0,Student,Male,low
30,5.8,7.37,moderate,3.93,43,medium,0,0,Student,Male,medium
58,6.88,3.67,poor,7.99,63,high,0,0,Researcher,Male,high
32,8.23,5.74,moderate,5.14,89,high,0,0,Doctor,Female,high
59,5.36,4.14,poor,8.94,1,low,1,0,Designer,Other,high
24,6.23,8.78,good,4.62,35,medium,0,0,Researcher,Male,low
57,4.77,4.64,poor,9.95,2,low,1,0,Teacher,Male,high
45,7.26,8.59,good,1.17,53,medium,0,0,Manager,Male,low
49,4.02,6.26,moderate,7.26,20,low,0,0,Manager,Female,high
52,6.25,3.22,poor,9.24,107,high,0,0,Researcher,Female,high
32,8.65,7.22,moderate,5.82,66,high,0,0,Teacher,Female,medium
53,8.49,4.94,poor,9.9,8,low,0,0,Teacher,Female,high
38,8.02,5.34,moderate,7.37,11,low,0,0,Designer,Female,high
23,4.71,6.16,moderate,4.87,71,high,0,1,Manager,Male,high
18,6.6,5.62,moderate,5.64,114,high,0,0,Software Engineer,Male,medium
21,7.6,4.46,poor,8.9,36,medium,0,0,Software Engineer,Male,high
28,4.51,3.5,poor,9.62,84,high,1,1,Researcher,Male,high
43,4.74,6.84,moderate,6.0,36,medium,0,0,Teacher,Female,high
54,4.2,6.2,moderate,3.76,103,high,0,1,Student,Male,medium
40,5.62,7.56,good,3.15,66,high,0,1,Researcher,Male,medium
46,8.39,5.65,moderate,5.29,114,high,0,0,Student,Female,high
38,6.54,6.6,moderate,3.67,55,medium,0,0,Doctor,Male,high
44,8.27,5.37,moderate,4.79,104,high,0,0,Software Engineer,Male,medium
56,4.42,2.68,poor,8.51,84,high,1,1,Student,Female,high
57,4.28,7.55,good,5.25,62,high,0,1,Freelancer,Female,medium
30,8.02,6.49,moderate,6.77,25,low,0,0,Teacher,Male,high
40,6.49,7.28,moderate,1.81,87,high,0,0,Doctor,Female,low
33,6.35,4.59,poor,7.86,45,medium,0,0,Software Engineer,Female,high
47,6.38,4.45,poor,5.35,52,medium,0,0,Doctor,Male,high
21,5.91,5.44,moderate,4.25,59,medium,0,0,Student,Female,high
57,8.43,6.49,moderate,6.5,115,high,0,0,Teacher,Female,high
33,6.6,6.26,moderate,1.92,97,high,0,0,Freelancer,Other,medium
48,8.87,6.7,moderate,4.73,31,medium,0,0,Teacher,Other,medium
59,8.23,5.28,moderate,8.3,90,high,0,0,Teacher,Male,high
42,7.69,6.11,moderate,3.36,61,high,0,0,Student,Female,high
29,7.18,4.86,poor,9.23,46,medium,0,0,Freelancer,Male,high
43,8.18,5.2,moderate,6.43,60,medium,0,0,Researcher,Male,high
54,8.41,4.91,poor,5.87,93,high,0,0,Freelancer,Male,high
50,4.67,7.69,good,4.6,3,low,0,0,Designer,Female,medium
45,5.8,4.71,poor,7.68,1,low,1,0,Manager,Female,high
26,8.03,6.12,moderate,6.08,22,low,0,0,Manager,Male,medium
29,5.11,4.96,poor,8.17,54,medium,1,0,Teacher,Female,high
22,6.93,5.47,moderate,3.99,40,medium,0,0,Manager,Female,high
45,7.9,6.79,moderate,7.32,67,high,0,0,Designer,Female,high
52,5.12,6.01,moderate,9.49,36,medium,0,0,Teacher,Male,high
22,6.01,6.63,moderate,3.52,10,low,0,0,Designer,Female,medium
51,8.58,3.76,poor,9.83,35,medium,0,0,Software Engineer,Female,high
51,5.78,7.39,moderate,4.69,99,high,0,1,Manager,Male,medium
30,7.02,9.4,good,1.35,14,low,0,0,Freelancer,Male,low
56,6.17,6.43,moderate,4.22,100,high,0,0,Software Engineer,Other,medium
59,8.39,8.62,good,2.35,66,high,0,0,Teacher,Female,low
31,6.12,6.8,moderate,3.74,111,high,0,0,Freelancer,Female,medium
28,5.8,8.62,good,1.86,29,low,0,0,Doctor,Male,low
59,4.87,7.07,moderate,2.6,56,medium,0,0,Researcher,Female,medium
55,5.75,7.9,good,2.14,61,high,0,1,Doctor,Male,low
21,7.35,9.37,good,1.39,86,high,0,0,Student,Male,low
50,4.88,9.04,good,3.67,32,medium,0,0,Software Engineer,Male,low
24,7.53,3.86,poor,9.47,64,high,0,0,Software Engineer,Male,high
58,4.05,3.6,poor,9.54,0,low,1,0,Doctor,Female,high
25,5.83,5.42,moderate,8.62,2,low,0,0,Teacher,Other,high
54,6.33,6.63,moderate,1.11,8,low,0,0,Freelancer,Male,low
27,4.48,9.4,good,1.25,31,medium,0,0,Freelancer,Female,low
32,7.42,7.67,good,1.09,76,high,0,0,Freelancer,Male,low
55,4.51,4.88,poor,4.3,119,high,1,1,Student,Male,high
32,4.45,3.15,poor,9.82,44,medium,1,0,Software Engineer,Other,high
22,5.84,3.34,poor,9.07,94,high,1,1,Researcher,Male,high
46,7.69,6.27,moderate,3.25,56,medium,0,0,Student,Male,medium
36,8.82,7.85,good,4.69,20,low,0,0,Software Engineer,Male,medium
27,7.88,3.16,poor,8.42,22,low,0,0,Designer,Female,high
29,6.33,5.33,moderate,7.83,76,high,0,0,Freelancer,Male,high
21,5.36,9.25,good,2.19,25,low,0,0,Designer,Male,low
48,5.51,8.21,good,1.97,88,high,0,1,Student,Female,low
35,5.42,4.21,poor,5.89,116,high,1,1,Freelancer,Male,high
33,5.39,7.63,good,1.92,71,high,0,1,Freelancer,Male,medium
57,4.35,3.8,poor,8.43,103,high,1,1,Doctor,Male,high
53,5.1,6.24,moderate,3.28,29,low,0,0,Doctor,Male,medium
42,4.54,5.64,moderate,2.69,114,high,0,1,Software Engineer,Female,medium
40,4.04,8.12,good,2.67,68,high,0,1,Researcher,Female,low
29,5.43,7.8,good,1.41,23,low,0,0,Researcher,Female,low
51,5.76,6.84,moderate,6.78,73,high,0,1,Manager,Male,medium
53,8.64,7.84,good,2.48,82,high,0,0,Designer,Male,low
54,8.97,6.33,moderate,3.1,63,high,0,0,Designer,Male,medium
20,6.9,6.5,moderate,7.76,34,medium,0,0,Student,Male,high
26,8.5,8.81,good,1.52,21,low,0,0,Freelancer,Male,low
35,7.09,9.19,good,2.82,38,medium,0,0,Manager,Male,low
52,6.49,8.03,good,2.34,54,medium,0,0,Student,Male,low
51,4.21,8.52,good,1.04,101,high,0,1,Doctor,Female,low
58,4.22,7.56,good,5.85,6,low,0,0,Doctor,Male,medium
31,4.15,7.32,moderate,2.71,61,high,0,1,Researcher,Male,medium
21,4.75,5.74,moderate,6.7,38,medium,0,0,Manager,Male,high
46,4.38,7.35,moderate,5.52,19,low,0,0,Manager,Male,medium
58,4.97,5.15,moderate,7.01,103,high,0,1,Doctor,Female,high
32,6.6,5.41,moderate,9.83,55,medium,0,0,Teacher,Male,high
45,6.52,7.73,good,2.98,95,high,0,0,Freelancer,Male,low
59,5.72,5.87,moderate,6.99,65,high,0,1,Designer,Male,high
33,7.33,3.91,poor,8.5,14,low,0,0,Designer,Male,high
29,5.96,4.86,poor,9.62,73,high,1,1,Student,Female,high
22,5.1,6.53,moderate,6.6,20,low,0,0,Designer,Other,high
51,7.46,7.14,moderate,2.18,78,high,0,0,Student,Male,low
59,8.9,8.63,good,1.48,33,medium,0,0,Manager,Female,low
18,8.05,5.11,moderate,3.51,34,medium,0,0,Manager,Male,medium
56,6.07,4.92,poor,9.35,114,high,0,0,Teacher,Male,high
49,5.88,7.38,moderate,5.83,4,low,0,0,Freelancer,Male,medium
43,4.19,7.77,good,6.21,55,medium,0,0,Manager,Female,medium
34,7.29,7.92,good,6.5,82,high,0,0,Freelancer,Male,medium
44,5.11,5.24,moderate,3.99,6,low,0,0,Doctor,Other,high
41,7.42,7.13,moderate,2.63,52,medium,0,0,Teacher,Male,medium
52,7.8,3.13,poor,9.59,109,high,0,0,Doctor,Male,high
59,8.4,5.45,moderate,7.8,43,medium,0,0,Doctor,Female,high
56,6.74,5.31,moderate,5.6,57,medium,0,0,Student,Female,high
43,8.15,7.19,moderate,4.39,105,high,0,0,Freelancer,Female,medium
55,7.62,8.03,good,5.34,41,medium,0,0,Doctor,Female,low
40,5.76,6.16,moderate,1.3,99,high,0,1,Freelancer,Male,low
39,4.53,8.87,good,3.23,17,low,0,0,Teacher,Male,low
21,5.21,7.07,moderate,3.26,5,low,0,0,Software Engineer,Male,medium
26,8.22,5.93,moderate,5.01,115,high,0,0,Manager,Male,medium
21,6.67,7.51,good,3.13,3,low,0,0,Student,Female,medium
24,7.33,8.51,good,2.67,68,high,0,0,Freelancer,Female,low
40,8.03,6.91,moderate,7.89,13,low,0,0,Manager,Female,high
19,7.34,4.91,poor,9.04,40,medium,0,0,Doctor,Male,high
41,8.28,9.98,good,1.6,46,medium,0,0,Doctor,Female,low
57,4.43,6.58,moderate,2.89,96,high,0,1,Designer,Female,medium
48,8.52,5.67,moderate,7.96,52,medium,0,0,Researcher,Male,high
48,8.06,5.97,moderate,8.34,20,low,0,0,Freelancer,Male,high
57,8.52,6.93,moderate,5.5,12,low,0,0,Researcher,Female,high
51,7.65,5.97,moderate,7.25,65,high,0,0,Student,Female,high
41,5.37,9.73,good,1.7,14,low,0,0,Student,Other,low
43,4.57,3.23,poor,8.65,110,high,1,1,Researcher,Male,high
33,4.65,4.77,poor,8.49,79,high,1,1,Teacher,Male,high
30,6.49,4.67,poor,7.24,98,high,0,0,Software Engineer,Male,high
32,5.95,4.8,poor,9.25,44,medium,1,0,Teacher,Male,high
44,7.27,9.47,good,1.43,83,high,0,0,Teacher,Female,low
21,6.52,6.36,moderate,3.08,64,high,0,0,Teacher,Male,high
33,4.63,8.35,good,4.26,45,medium,0,0,Researcher,Female,medium
47,4.01,8.32,good,2.43,2,low,0,0,Software Engineer,Female,low
47,4.64,5.15,moderate,8.33,16,low,0,0,Teacher,Male,high
53,4.73,5.42,moderate,7.81,16,low,0,0,Manager,Male,high
20,7.6,4.2,poor,7.96,104,high,0,0,Student,Female,high
39,5.43,6.89,moderate,3.62,83,high,0,1,Software Engineer,Female,medium
39,4.47,5.06,moderate,7.86,19,low,0,0,Doctor,Male,high
29,7.78,6.65,moderate,2.11,3,low,0,0,Designer,Male,medium
38,8.7,8.22,good,1.96,74,high,0,0,Designer,Female,low
21,4.5,6.34,moderate,6.26,14,low,0,0,Freelancer,Female,high
48,8.82,7.25,moderate,1.44,56,medium,0,0,Manager,Male,medium
48,8.75,4.36,poor,9.45,44,medium,0,0,Student,Female,high
40,6.62,7.48,moderate,3.96,26,low,0,0,Designer,Female,medium
37,5.48,8.16,good,5.29,87,high,0,1,Manager,Male,medium
32,4.69,6.11,moderate,8.32,19,low,0,0,Manager,Female,high
40,8.12,6.9,moderate,4.6,107,high,0,0,Designer,Male,medium
45,7.02,6.44,moderate,4.88,78,high,0,0,Designer,Male,high
33,7.26,8.0,good,4.13,5,low,0,0,Manager,Male,medium
54,8.3,7.96,good,4.17,17,low,0,0,Researcher,Male,medium
38,6.22,4.73,poor,5.21,85,high,0,0,Manager,Female,high
32,5.84,3.97,poor,9.51,48,medium,1,0,Doctor,Female,high
34,7.81,3.25,poor,9.42,84,high,0,0,Designer,Male,high
54,5.49,6.0,moderate,5.91,23,low,0,0,Teacher,Male,high
30,5.64,4.9,poor,5.1,80,high,1,1,Manager,Female,high
36,5.91,5.04,moderate,8.27,10,low,0,0,Student,Male,high
47,8.28,7.2,moderate,7.13,17,low,0,0,Student,Male,high
35,7.9,3.32,poor,8.93,34,medium,0,0,Freelancer,Female,high
31,5.46,5.9,moderate,7.58,54,medium,0,0,Manager,Female,high
53,4.72,5.85,moderate,9.57,94,high,0,1,Student,Male,high
53,5.96,7.22,moderate,8.98,27,low,0,0,Doctor,Female,high
37,7.12,4.14,poor,8.7,87,high,0,0,Freelancer,Male,high
36,7.38,7.35,moderate,4.52,35,medium,0,0,Doctor,Female,low
24,5.0,7.55,good,4.48,108,high,0,1,Manager,Female,medium
21,5.25,4.94,poor,7.67,23,low,1,0,Researcher,Female,high
51,8.65,10.0,good,1.75,32,medium,0,0,Freelancer,Female,low
19,5.93,6.11,moderate,3.9,114,high,0,1,Designer,Male,medium
22,5.57,5.45,moderate,9.39,93,high,0,1,Teacher,Male,high
27,7.48,4.76,poor,5.05,115,high,0,0,Designer,Male,high
49,6.34,8.34,good,3.43,36,medium,0,0,Student,Female,medium
59,5.23,8.4,good,5.29,12,low,0,0,Researcher,Female,medium
58,6.05,8.03,good,3.6,15,low,0,0,Freelancer,Female,medium
30,4.72,2.76,poor,7.91,111,high,1,1,Teacher,Female,high
56,5.4,5.93,moderate,8.66,42,medium,0,0,Student,Male,high
22,6.09,5.46,moderate,8.04,72,high,0,0,Teacher,Male,high
27,6.59,7.28,moderate,2.34,49,medium,0,0,Manager,Male,medium
27,7.71,6.49,moderate,4.02,110,high,0,0,Software Engineer,Male,medium
55,5.92,8.35,good,2.93,12,low,0,0,Researcher,Male,medium
44,6.73,7.33,moderate,1.39,70,high,0,0,Doctor,Female,medium
38,8.76,4.64,poor,7.65,34,medium,0,0,Freelancer,Male,high
25,8.09,4.2,poor,4.86,107,high,0,0,Doctor,Female,high
18,5.19,7.58,good,3.49,89,high,0,1,Freelancer,Female,medium
45,5.07,5.66,moderate,3.77,113,high,0,1,Researcher,Male,high
56,7.31,8.25,good,2.22,72,high,0,0,Manager,Female,low
31,6.98,6.22,moderate,8.44,34,medium,0,0,Student,Male,high
38,6.73,7.63,good,2.3,23,low,0,0,Student,Male,medium
47,4.77,6.29,moderate,4.04,96,high,0,1,Software Engineer,Male,medium
38,5.81,6.87,moderate,1.07,84,high,0,1,Designer,Male,low
26,7.8,7.52,good,4.93,52,medium,0,0,Freelancer,Female,medium
34,7.62,5.0,moderate,4.19,85,high,0,0,Teacher,Female,high
22,4.83,5.9,moderate,7.47,38,medium,0,0,Manager,Male,high
48,6.13,5.64,moderate,7.44,18,low,0,0,Software Engineer,Male,high
57,6.21,9.45,good,1.35,43,medium,0,0,Manager,Male,low
55,6.54,8.16,good,2.04,45,medium,0,0,Software Engineer,Female,low
36,6.31,6.68,moderate,9.14,44,medium,0,0,Student,Male,high
53,6.51,5.32,moderate,8.13,31,medium,0,0,Student,Female,high
50,8.07,7.83,good,4.51,4,low,0,0,Designer,Female,medium
30,5.95,8.33,good,2.5,75,high,0,1,Freelancer,Male,medium
31,6.76,7.1,moderate,3.35,103,high,0,0,Researcher,Other,medium
50,7.03,5.67,moderate,6.92,5,low,0,0,Freelancer,Male,high
46,8.71,4.2,poor,9.51,81,high,0,0,Researcher,Other,high
53,7.27,6.07,moderate,6.54,6,low,0,0,Manager,Male,high
27,4.65,9.8,good,1.24,82,high,0,1,Manager,Male,low
48,6.91,4.19,poor,6.86,14,low,0,0,Designer,Female,high
23,7.31,4.76,poor,9.5,105,high,0,0,Student,Female,high
18,4.05,6.63,moderate,4.23,72,high,0,1,Researcher,Female,medium
24,4.38,3.69,poor,9.4,19,low,1,0,Doctor,Male,high
44,4.09,3.31,poor,7.04,111,high,1,1,Designer,Female,high
38,4.24,7.82,good,2.71,58,medium,0,0,Software Engineer,Male,low
45,4.45,6.28,moderate,2.31,83,high,0,1,Student,Male,high
33,8.79,9.13,good,2.59,3,low,0,0,Manager,Male,low
40,5.03,4.74,poor,7.29,73,high,1,1,Manager,Female,high
37,5.02,5.44,moderate,6.31,105,high,0,1,Teacher,Female,high
55,8.29,5.31,moderate,5.1,39,medium,0,0,Teacher,Male,high
42,7.76,4.82,poor,3.37,64,high,0,0,Doctor,Male,medium
45,7.38,3.48,poor,9.17,34,medium,0,0,Manager,Male,high
22,6.11,8.77,good,2.92,87,high,0,0,Student,Male,low
38,4.16,8.7,good,3.55,43,medium,0,0,Manager,Male,low
35,8.13,9.86,good,1.49,6,low,0,0,Researcher,Female,low
23,8.3,8.78,good,3.48,21,low,0,0,Manager,Female,medium
46,6.41,5.41,moderate,9.31,22,low,0,0,Software Engineer,Female,high
36,7.22,9.86,good,2.69,64,high,0,0,Doctor,Male,low
50,6.39,6.78,moderate,2.84,87,high,0,0,Software Engineer,Male,medium
18,5.48,7.19,moderate,6.4,19,low,0,0,Freelancer,Female,medium
20,6.7,6.05,moderate,6.1,31,medium,0,0,Researcher,Female,medium
59,7.44,7.6,good,2.58,94,high,0,0,Teacher,Female,medium
38,4.77,8.63,good,2.39,96,high,0,1,Researcher,Female,low
52,6.65,7.81,good,2.05,35,medium,0,0,Software Engineer,Female,low
58,7.88,3.53,poor,8.75,17,low,0,0,Teacher,Male,high
57,6.38,4.37,poor,6.89,100,high,0,0,Freelancer,Male,high
20,4.78,1.93,poor,9.58,96,high,1,1,Designer,Female,high
42,8.35,8.41,good,2.49,32,medium,0,0,Freelancer,Female,low
55,7.37,6.16,moderate,5.15,68,high,0,0,Teacher,Male,high
37,7.16,3.25,poor,7.69,81,high,0,0,Manager,Male,high
51,7.26,5.63,moderate,2.92,8,low,0,0,Freelancer,Female,medium
38,5.23,5.76,moderate,7.16,41,medium,0,0,Teacher,Female,high
40,6.46,9.18,good,5.26,94,high,0,0,Freelancer,Male,medium
23,5.63,6.14,moderate,4.88,70,high,0,1,Manager,Male,high
30,8.17,4.7,poor,6.8,78,high,0,0,Doctor,Male,high
40,6.94,4.14,poor,5.21,109,high,0,0,Manager,Female,high
26,7.59,6.48,moderate,8.38,3,low,0,0,Freelancer,Male,high
34,7.3,3.64,poor,9.37,45,medium,0,0,Researcher,Female,high
19,6.42,3.9,poor,6.3,102,high,0,0,Manager,Female,high
